text_res_unit_nbr,Count
F35,2
F36,4
F39,1
F4,55
F401,2
F403,1
F404,2
F405,1
F406,2
F5,43
F504,1
F6,41
F601,1
F602,2
F603,1
F604,2
F606,1
F607,1
F608,2
F61,1
F610,2
F611,1
F613,2
F615,2
F617,2
F619,4
F62,1
F621,1
F622,1
F624,1
F63,1
F64,4
F66,1
F67,1
F68,2
F7,32
F70,2
F72,1
F8,26
F9,14
FF1,1
FF3,1
FF4,2
FF5,2
FF6,1
FF7,2
FF8,2
FL2,1
FLOOR,1
FRNT,1
FRONT,3
G,387
G-07,1
G-1,4
G-10,1
G-11,4
G-12,1
G-17,1
G-18,1
G-2,1
G-201,1
G-204,1
G-207,1
G-3,2
G-4,2
G-5,1
G-6,2
G-9,1
G-C,1
G 163,1
G 707,1
G 709,1
G001,1
G002,1
G003,1
G004,1
G005,2
G01,2
G02,2
G020,2
G022,1
G03,2
G048,1
G050,1
G055,1
G056,2
G057,1
G058,2
G06,5
G07,1
G08,1
G09,2
G1,68
G10,16
G101,8
G102,6
G103,10
G104,6
G105,6
G106,5
G107,2
G108,8
G11,15
G110,1
G111,2
G117,1
G12,18
G121-2,1
G124,1
G125,1
G13,9
G14,9
G146,1
G147,1
G148,2
G15,9
G150,1
G15A,1
G16,5
G17,8
G18,6
G19,3
G2,64
G20,6
G201,6
G201E,1
G202,7
G203,8
G204,9
G205,3
G206,5
G207,4
G208,6
G209,1
G21,6
G210,1
G22,2
G227,1
G23,2
G24,5
G246,1
G247,1
G249,1
G250,1
G251,1
G3,64
G301,6
G302,6
G303,3
G304,1
G305,4
G306,3
G307,1
G308,3
G309,1
G310,3
G346,2
G347,3
G348,1
G351,1
G37,1
G39,1
G4,55
G43,1
G46,2
G47,2
G48,1
G5,32
G59,1
G6,30
G7,22
G701,2
G702,1
G704,1
G706,3
G707,1
G712,1
G713,2
G715,1
G718,1
G719,1
G721,1
G722,1
G723,1
G73,1
G75,2
G76,3
G77,2
G8,29
G82,2
G83,2
G84,1
G9,17
GA,1
GA14,1
GD,1
GG-1,1
GG-7,1
GG1,1
GG2,1
GG3,2
GG5,2
GSP HALL,1
GSP220E,1
H,415
H-03,1
H-06,1
H-1,2
H-10,1
H-11,1
H-18,1
H-2,3
H-20,2
H-204,1
H-208,1
H-23,1
H-3,3
H-308,1
H-4,1
H-5,1
H 11,1
H 18,1
H 412,1
H014,1
H02,1
H024,1
H03,1
H04,1
H05,1
H09,1
H092,1
H1,45
H10,15
H1004,2
H101,6
H102,6
H103,5
H104,4
H105,4
H105-A,1
H106,4
H107,4
H108,3
H109A,1
H11,13
H110,1
H110-B,1
H12,12
H13,8
H14,1
H15,7
H152,1
H153,1
H154,1
H155,1
H156,1
H157,1
H158,1
H16,5
H160,1
H163,1
H17,3
H18,7
H19,1
H2,56
H20,3
H201,8
H202,3
H203,3
H204,2
H205,4
H206,8
H207,2
H208,4
H21,6
H212,1
H215,1
H21B,1
H22,4
H23,4
H24,3
H25,1
H252,2
H253,1
H254,2
H255,1
H256,1
H257,1
H258,1
H26,1
H27,1
H28,1
H3,45
H30,1
H301,1
H302,3
H303,3
H304,2
H305,2
H306,2
H307,1
H308,2
H310,2
H32,1
H33,1
H352,1
H353,2
H354,1
H4,50
H403,1
H42,2
H5,27
H6,26
H7,26
H702,1
H703,1
H710,1
H715,1
H716,1
H725,1
H8,28
H802,1
H803,1
H804,2
H807,2
H809,2
H810,1
H812,1
H85,1
H86,2
H87,2
H89,1
H9,8
H90,1
H92,2
H94,2
H95,3
H96,3
HA 603,1
HARTER HAL,1
HAS-108,1
HAS-647,1
HB,1
HB705,1
HC,1
HC 17A,1
HC 19,1
HC 50,1
HC42,1
HH-3,1
HH4,1
HH6,1
HH7,1
HH8,1
I,111
I-01,1
I-07B,1
I-1,9
I-10,1
I-100,1
I-101,2
I-103,1
I-104,2
I-106,1
I-107,1
I-108,2
I-111,1
I-12,2
I-120,1
I-122,1
I-13,2
I-15,1
I-19,1
I-2,1
I-202,1
I-211,1
I-213,2
I-22,1
I-3,7
I-4,7
I-6,6
I-7,2
I-9,2
I-97,1
I-98,2
I 101,1
I 114,1
I 117,1
I 205,1
I 336,1
I 6,1
I 7,1
I 9,1
I02,2
I03,1
I05,1
I07,1
I08,2
I098,1
I1,22
I10,3
I100,1
I1001,1
I1003,1
I1004,1
I101,3
I102,3
I103,3
I104,3
I106,5
I107,5
I108,1
I109,2
I11,2
I110,1
I111,1
I112,1
I116,2
I118,1
I12,1
I121,1
I123,2
I124,1
I125,1
I126,1
I14,1
I16,1
I16B,1
I17,1
I19,1
I2,23
I20,1
I201,2
I202,1
I203,5
I204,1
I205,2
I206,1
I207,2
I208,1
I209,1
I21,1
I214,1
I217,2
I22,1
I220,1
I221,1
I226,1
I23,1
I24,4
I3,11
I301,2
I302,1
I303,3
I304,1
I305,4
I307,2
I308,3
I311,1
I312,1
I4,14
I5,16
I6,12
I7,8
I8,6
I9,2
I97,1
I98,2
IA,1
II-3,1
II-5,1
II-6,1
II1,1
II4,1
II6,2
II7,1
II8,1
IL1C,1
IL4C,1
IL6B,1
J,210
J-06,1
J-1,2
J-10,2
J-103,1
J-105,1
J-114,2
J-13,1
J-15,1
J-2,1
J-20,1
J-4,1
J-52,1
J-57,1
J-6,1
J-7,1
J-O2,1
J 119,1
J002,1
J01,3
J03,2
J08,1
J09,1
J1,24
J10,5
J102,1
J108,2
J11,4
J110,1
J113,2
J114,1
J115,1
J116,1
J117,2
J12,6
J13,2
J14,5
J15,4
J16,1
J17,2
J18,1
J19,3
J2,36
J20,2
J201,1
J202,1
J203,1
J206,2
J207,1
J208,4
J21,2
J22,2
J23,3
J24,4
J3,23
J303,1
J305,2
J306,1
J307,1
J35,1
J4,25
J5,13
J51,2
J54,1
J55,2
J56,1
J58,2
J59,2
J6,15
J60,2
J63,1
J64,1
J65,2
J66,2
J67,1
J7,14
J8,9
J9,3
J902,1
J903,2
J904,1
J905,1
J907,2
J909,2
J910,1
J911,1
JA,2
JJ-5,1
JJ2,1
JJ3,3
JJ5,1
JJ6,1
JJ8,1
JTA 507,1
JTA303,1
JTD-311,1
K,169
K-05,1
K-09,1
K-1,3
K-11,1
K-13,2
K-15B,1
K-16,1
K-2,1
K-29,1
K-5,1
K 76,1
K02,1
K03,1
K07,1
K1,26
K1-2,1
K10,2
K1002,1
K1004,1
K1005,1
K1007,1
K1008,2
K101,3
K1012,3
K1013,1
K1014,3
K1015,1
K1016,1
K1017,1
K1018,2
K1020,3
K1022,1
K1023,1
K105,1
K106,1
K108,1
K11,7
K12,4
K121,1
K122,1
K123,2
K125,1
K126,2
K128,2
K129,1
K13,2
K131,2
K14,2
K16,1
K17,1
K18,1
K19,3
K2,22
K20,2
K201,1
K202,1
K205,1
K208,1
K21,1
K22,2
K229,1
K23,1
K24,2
K3,18
K301,2
K302,1
K304,3
K305,1
K306,1
K307,1
K4,18
K5,15
K6,17
K7,5
K70,1
K71,2
K72,1
K73,1
K75,1
K76,1
K79,1
K8,11
K80,1
K81,1
K82,2
K84,1
K85,1
K86,1
K88,2
K9,1
KA,1
KA12,1
KB,1
KC,1
KD,1
KK-4,1
KK1,2
KK3,1
KK6,2
KK7,1
L,150
L-03,1
L-04,1
L-1,2
L-10,1
L-11,1
L-13,1
L-158A,1
L-18,1
L-2,1
L-205,1
L-207,1
L-3,1
L-4,2
L-43,1
L-46,1
L-5,2
L-6,1
L-8,1
L-A8,1
L-B8,1
L 08,1
L 3,1
L04,1
L08,1
L1,21
L10,1
L101,1
L102,5
L103,2
L105,1
L106,4
L107,3
L108,1
L11,4
L110,1
L112,1
L113,1
L12,4
L13,3
L135,3
L139,1
L14,5
L141,1
L143,1
L15,1
L157A,1
L159,1
L159B,1
L16,4
L161 A,1
L162-B,1
L163A,1
L164A,1
L18,1
L19,1
L2,19
L201,2
L202,2
L203,1
L204,2
L205,1
L206,1
L207,1
L208,3
L209,2
L21,4
L210,2
L211,1
L22,1
L22A,1
L23,2
L24,3
L3,23
L301,1
L302,2
L303,1
L304,2
L306,1
L308,1
L309,1
L32,1
L4,19
L5,10
L6,8
L7,10
L8,8
LCE4A,1
LEV,1
LEVEL,2
LEW-205,1
LEW-206,1
LEW-413,1
LEW-507,1
LEW-517,1
LEW - 416,1
LEW 307,1
LEW 321,1
LEW304,1
LEW507,1
LL-2,1
LL1,2
LL3,1
LL5,1
LL6,1
LOCATION,1
LOFT,2
LOT #2,1
LOT 1,2
LOT 18,1
LOT 2,1
LOT 20,2
LOT 24,2
LOT 26,1
LOT 3,1
LOT 4,1
LOT 52,1
LOT 6,1
LOT 77,2
LOT 9,2
LOT 94,1
LOT C5,1
LOT D3,1
LOT8,1
LOWER,1
LS,1
LT 5,1
LWR,3
M,77
M-09,1
M-17,1
M-2,2
M-23,1
M-35B,1
M-6,1
M-9,2
M001,2
M003,2
M02,1
M03,1
M07,1
M09,1
M1,22
M10,4
M102,2
M107,1
M11,2
M12,6
M13,3
M14,5
M142,1
M145-1,1
M15,4
M16,1
M17,4
M18,4
M19,7
M2,20
M20,4
M201,2
M202,1
M203,1
M204,1
M206,2
M208,1
M209,1
M21,3
M210,2
M22,4
M23,5
M24,3
M27,1
M29,1
M3,20
M30,1
M31A,1
M33,1
M4,21
M42,1
M5,8
M6,11
M7,10
M8,16
M825,1
M836,1
M841,1
M9,2
MAGC,1
MAIN,1
MANAGER,1
MAR-101A,1
MH,1
MH1,1
MH7,1
MH9,1
MHC5,1
MICHIGIAN,1
MM2,1
MM5,1
MN,2
N,53
N-1,2
N-10,1
N-111,1
N-4,1
N001,2
N002,2
N003,1
N01,1
N03,1
N1,17
N10,5
N10-104,2
N10104,1
N103,1
N104,1
N107,1
N11,3
N110,1
N12,2
N13,2
N14,2
N15,1
N19,1
N2,18
N2-205,1
N203,1
N204,1
N205,1
N206,1
N209,2
N21,1
N210,1
N24,3
N3,14
N326,1
N4,24
N43,1
N5,9
N6,15
N6-105,1
N7,15
N7204,1
N8,9
N9,2
NATION,1
NATION417,1
NH1,1
NN5,1
NN8,2
NORTH,5
NT25,1
O,45
O-01,1
O-107,1
O-20A,1
O-3,2
O-4,1
O-6,1
O0002,1
O1,6
O102,1
O104,1
O105,1
O108,1
O15,1
O16,1
O2,2
O202,1
O203,1
O204,2
O209,3
O21,1
O210,1
O257,1
O3,4
O302,1
O304,1
O305,1
O307,1
O309,1
O4,7
O5,6
O50,1
O6,2
O7,3
O8,2
OFC,19
OFC 41,1
OFFICE,6
OLI1031,1
OO3,1
OO6,2
OSW 401,1
OSW106,1
OSW157,1
OSW209S,1
OSW513,1
OSWALD 516,1
P,36
P-1,1
P-22,1
P-26,1
P-7,1
P001,1
P1,8
P10,1
P106,1
P107,1
P109,1
P11,4
P110,1
P13,1
P14,2
P16,7
P19,2
P2,16
P20,1
P20 B,1
P201,1
P202,1
P204,2
P21,1
P210,2
P22,1
P26,3
P27,3
P3,11
P32,1
P4,7
P5,4
P6,6
P7,2
P8,3
P9,1
PP-2,1
PP1,1
PP2,2
PP4,2
PP5,1
PP6,1
PP7,1
PV 23,1
Q,21
Q002,1
Q004,2
Q1,10
Q101,2
Q102,2
Q103,1
Q104,1
Q105,1
Q108,1
Q11,1
Q167,1
Q2,6
Q203,1
Q204,2
Q206,2
Q209,1
Q210,1
Q3,15
Q4,13
Q5,3
Q6,2
Q7,5
Q8,6
R,30
R-01,1
R-4,1
R 004,1
R 12,1
R 8-B,1
R003-B,1
R008-A,1
R009-A,1
R08,1
R1,9
R10,3
R101,2
R102,1
R103,3
R106,2
R108,1
R11,6
R110,1
R112,1
R114,1
R12,3
R15,1
R171,1
R2,12
R201,1
R202,1
R203,1
R206,1
R207,1
R209,1
R21,1
R210,1
R22,1
R3,9
R301,1
R304,1
R305,1
R306,3
R307,1
R308,1
R309,1
R372,1
R4,10
R5,6
R516,1
R5D,1
R6,6
R7,4
R8,4
R9,2
RD1,1
REAR,7
RM 1,1
RM 101,1
RM 102,1
RM 108,2
RM 110,1
RM 20,1
RW 557,1
RW 558,1
RW305,2
S,20
S-12,1
S-3,1
S-5,3
S - 101B,1
S 452,1
S#11,1
S02B,1
S04,1
S1,7
S10,2
S102,3
S102 A,1
S102 B,1
S103,3
S103-B,1
S103 A,1
S1041,1
S1042,1
S105 A,1
S106,1
S107 A,1
S107 B,1
S108,1
S108-B,1
S109,1
S1092,1
S11,2
S110,1
S1111,1
S1121,1
S113 B,1
S1162,1
S12,2
S1212,1
S1251,1
S1281,1
S1282,2
S1341,1
S1352,2
S1381,2
S1391,1
S1392,1
S14,2
S1411,1
S1492,2
S15,2
S1512,1
S17,1
S19,1
S2,8
S203,1
S205,2
S21,3
S22,1
S24,1
S26,1
S276,1
S3,9
S302,1
S304,1
S310,1
S4,15
S5,9
S6,8
S7,9
S8,5
S9,4
SEL-311,1
SELF 148,1
SELF 154N,1
SELF150N,1
SH-D5090,1
SHOP ONLY,1
SLC145,1
SLC245,1
SLC246,1
SLF-57N,1
SLF 355N,1
SOUTH,7
SS6,1
ST12,1
STO-206,1
STO-564,1
"SUITE,FLOO",3
"SUITE,UN",1
T,7
T-10-1,1
T-14,1
T-19,2
T-3,1
T1,7
T1-1,1
T10,1
T101,3
T102,1
T104,2
T11,5
T12,4
T14,1
T16,1
T17,1
T18,3
T2,9
T20,1
T201,3
T203,1
T204,1
T205,2
T207,2
T208,1
T21,2
T22,4
T23,2
T25,1
T26,1
T27,3
T28,1
T3,11
T30,3
T301,1
T303,1
T307,1
T310,2
T380,1
T4,6
T5,4
T6,8
T7,4
T8,5
T9,2
TC204,1
TEM-204C,1
TROUT,1
U,9
U-27,1
U-7,1
U1,4
U101,1
U105,2
U106,1
U108,1
U109,1
U11,1
U13,1
U2,8
U201,1
U202,2
U204,1
U206,1
U207,2
U209,1
U21,2
U3,5
U303,3
U304,1
U307,1
U4,4
U5,4
U6,3
U7,1
U8,3
UNIT 1,1
UNIT 10 RM,1
UNIT B,2
UP,3
UPPER,6
UPPR,2
UPSTAIRS,5
V,6
V-201,1
V02,1
V03,1
V1,5
V101,2
V103,3
V104,2
V105,2
V107,1
V108,1
V11,1
V110,2
V112,1
V113,2
V114,1
V115,1
V117,2
V121,1
V2,2
V202,2
V204,2
V206,1
V207,2
V208,2
V21,2
V2111-1,2
V24,2
V3,1
V5,2
V6,1
V7,1
V8,1
VV,1
VVB207A,1
VVB207B,1
VVB423A,1
VVC114,1
W,19
W-102,1
W-109,1
W-18,1
W-19C,1
W-2,2
W-20,1
W-209,1
W-216,1
W-222,1
W-505-B,1
W-51,1
W-78,1
W 218,1
W 228,1
W 39,1
W0,2
W004,1
W009,1
W0101,7
W0102,4
W0103,7
W0104,9
W0105,4
W0106,9
W0107,10
W0108,6
W0109,6
W0110,9
W0112,12
W0113,4
W0114,6
W0115,8
W0116,5
W0117,7
W0118,8
W0119,8
W0120,4
W0121,9
W1,6
W10,3
W101,1
W102,3
W103,3
W103A,1
W103B,1
W104,1
W105,1
W106,3
W107,3
W108,1
W109,5
W11,7
W1101,3
W1102,4
W1103,6
W1104,4
W1105,2
W1106,6
W1108,2
W1109,2
W111,5
W1112,2
W1113,3
W1114,5
W1115,1
W1116,7
W1117,5
W1118,7
W1119,2
W112,2
W1120,2
W113,2
W114,3
W115,5
W116,3
W117,2
W118,2
W119,1
W12,7
W121,1
W122,2
W123,1
W124,2
W125,1
W126,3
W127,1
W128,2
W129,2
W13,3
W130,1
W131,1
W132,1
W14,4
W15,2
W16,2
W17,2
W171,1
W18,3
W19,5
W1A,1
W1B,1
W1C,1
W1G,1
W2,12
W20,4
W201A,1
W202,3
W203B,1
W204,5
W206,5
W206A,1
W207,3
W208,1
W208A,1
W209,1
W209A,1
W21,7
W210,3
W2100,6
W2101,5
W2102,8
W2103,5
W2104,7
W2105,11
W2106,9
W2107,10
W2108,10
W2109,10
W210A,1
W211,3
W2110,6
W2112,2
W2113,9
W2114,5
W2115,4
W2116,5
W2117,8
W2118,7
W2119,5
W212,3
W2120,4
W2121,5
W2122,4
W212A,1
W213,1
W213A,1
W214,1
W215A,1
W216,2
W217,3
W218A,1
W219,3
W219A,1
W22,2
W220A,1
W221,1
W222,1
W2227,1
W223,2
W225,3
W226,1
W228,1
W229,1
W23,2
W230,1
W231,2
W232,2
W24,3
W25,2
W26,1
W2A,1
W2C,1
W2F,1
W3,12
W301,4
W302,1
W304,1
W305,2
W306,3
W307,1
W308,3
W309,1
W310,4
W311,5
W312,3
W313,3
W316,2
W317,1
W318,1
W32,2
W321,1
W322,1
W324,1
W326,1
W328,1
W329,1
W330,1
W331,3
W332,1
W35,2
W38,2
W39,1
W3B,1
W3C,1
W3F,1
W3G,1
W3H,1
W4,12
W402,3
W404,2
W405,3
W406,3
W407,1
W408,3
W409,3
W41,1
W410,4
W411,6
W412,3
W413,2
W415,1
W416,1
W417,1
W419,1
W42,3
W420,1
W421,1
W423,1
W43,2
W45,1
W46,1
W47,1
W48,3
W49,1
W4A,1
W4E,1
W4H,1
W5,3
W51,1
W52,1
W53,2
W54,3
W56,2
W57,1
W59,2
W5D,3
W5E,1
W6,4
W60,1
W62,1
W63,1
W64,1
W68,2
W69,2
W6A,1
W6C,1
W6D,1
W6E,1
W6F,1
W6H,1
W7,8
W74,1
W75,2
W77,1
W78,2
W79,3
W8,10
W82,1
W84,1
W86,1
W89,1
W9,2
W91,1
W92,2
W93,1
W94,1
W95,2
W96,1
W97,1
W99,1
WEST,2
WF5,1
WHAL01,1
WV 128,1
X,8
X-10,1
X1,4
X10,1
X11,2
X12,1
X2,1
X22,1
X3,3
X4,3
X5,1
X6,1
X7,3
X8,1
X9,1
Y,5
Y1,2
Y11,1
Y12,1
Y2,1
Y22,1
Y23,1
Y27,1
Y3,1
Y4,3
Y5,1
Y6,1
Y7,1
Y8,1
Y9,4
Z,7
Z 12,1
Z10,2
Z11,3
Z12,3
Z13,1
Z21,1
Z22,1
Z3,2
Z4,2
Z6,2
Z7,1
ZSO,1
